type,code,bnf_code,nm
amp,20977811000001101,0212000B0AAAAAA,Atorvastatin 10mg tablets (Upjohn UK Ltd)
amp,20982011000001104,0212000B0AAAAAA,Atorvastatin 10mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,21779211000001107,0212000B0AAAAAA,Atorvastatin 10mg tablets (Waymade Healthcare Plc)
amp,22047311000001108,0212000B0AAAAAA,Atorvastatin 10mg tablets (Almus Pharmaceuticals Ltd)
amp,22201511000001108,0212000B0AAAAAA,Atorvastatin 10mg tablets (Phoenix Healthcare Distribution Ltd)
amp,22612811000001102,0212000B0AAAAAA,Atorvastatin 10mg tablets (DE Pharmaceuticals)
amp,22940511000001105,0212000B0AAAAAA,Atorvastatin 10mg tablets (Ranbaxy (UK) Ltd)
amp,29771911000001107,0212000B0AAAAAA,Atorvastatin 10mg tablets (Sigma Pharmaceuticals Plc)
amp,32394611000001102,0212000B0AAAAAA,Atorvastatin 10mg tablets (Kent Pharmaceuticals Ltd)
amp,33556411000001105,0212000B0AAAAAA,Atorvastatin 10mg tablets (Mylan)
amp,34961511000001102,0212000B0AAAAAA,Atorvastatin 10mg tablets (Bristol Laboratories Ltd)
amp,35136011000001102,0212000B0AAAAAA,Atorvastatin 10mg tablets (Milpharm Ltd)
amp,36491211000001106,0212000B0AAAAAA,Atorvastatin 10mg tablets (Xiromed)
amp,36954211000001102,0212000B0AAAAAA,Atorvastatin 10mg tablets (Flamingo Pharma (UK) Ltd)
amp,37037211000001102,0212000B0AAAAAA,Atorvastatin 10mg tablets (Mawdsley-Brooks & Company Ltd)
amp,37568611000001105,0212000B0AAAAAA,Atorvastatin 10mg tablets (NorthStar Healthcare Unlimited Company)
amp,20448411000001102,0212000B0AAABAB,Atorvastatin 20mg tablets (Dexcel-Pharma Ltd)
amp,20482911000001102,0212000B0AAABAB,Atorvastatin 20mg tablets (Accord Healthcare Ltd)
amp,20491911000001107,0212000B0AAABAB,Atorvastatin 20mg tablets (A A H Pharmaceuticals Ltd)
amp,20494411000001102,0212000B0AAABAB,Atorvastatin 20mg tablets (Teva UK Ltd)
amp,20496611000001108,0212000B0AAABAB,Atorvastatin 20mg tablets (Aspire Pharma Ltd)
amp,20508111000001109,0212000B0AAABAB,Atorvastatin 20mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,20529611000001101,0212000B0AAABAB,Atorvastatin 20mg tablets (Consilient Health Ltd)
amp,20569511000001105,0212000B0AAABAB,Atorvastatin 20mg tablets (Arrow Generics Ltd)
amp,20572711000001103,0212000B0AAABAB,Atorvastatin 20mg tablets (Wockhardt UK Ltd)
amp,20577211000001108,0212000B0AAABAB,Atorvastatin 20mg tablets (Zentiva)
amp,20978111000001109,0212000B0AAABAB,Atorvastatin 20mg tablets (Upjohn UK Ltd)
amp,20982411000001108,0212000B0AAABAB,Atorvastatin 20mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,21779411000001106,0212000B0AAABAB,Atorvastatin 20mg tablets (Waymade Healthcare Plc)
amp,22047511000001102,0212000B0AAABAB,Atorvastatin 20mg tablets (Almus Pharmaceuticals Ltd)
amp,22201711000001103,0212000B0AAABAB,Atorvastatin 20mg tablets (Phoenix Healthcare Distribution Ltd)
amp,22613011000001104,0212000B0AAABAB,Atorvastatin 20mg tablets (DE Pharmaceuticals)
amp,22940911000001103,0212000B0AAABAB,Atorvastatin 20mg tablets (Ranbaxy (UK) Ltd)
amp,29772111000001104,0212000B0AAABAB,Atorvastatin 20mg tablets (Sigma Pharmaceuticals Plc)
amp,32394811000001103,0212000B0AAABAB,Atorvastatin 20mg tablets (Kent Pharmaceuticals Ltd)
amp,33556611000001108,0212000B0AAABAB,Atorvastatin 20mg tablets (Mylan)
amp,34961811000001104,0212000B0AAABAB,Atorvastatin 20mg tablets (Bristol Laboratories Ltd)
amp,35136211000001107,0212000B0AAABAB,Atorvastatin 20mg tablets (Milpharm Ltd)
amp,36491411000001105,0212000B0AAABAB,Atorvastatin 20mg tablets (Xiromed)
amp,36954411000001103,0212000B0AAABAB,Atorvastatin 20mg tablets (Flamingo Pharma (UK) Ltd)
amp,37037611000001100,0212000B0AAABAB,Atorvastatin 20mg tablets (Mawdsley-Brooks & Company Ltd)
amp,37569711000001105,0212000B0AAABAB,Atorvastatin 20mg tablets (NorthStar Healthcare Unlimited Company)
amp,20448611000001104,0212000B0AAACAC,Atorvastatin 40mg tablets (Dexcel-Pharma Ltd)
amp,20483111000001106,0212000B0AAACAC,Atorvastatin 40mg tablets (Accord Healthcare Ltd)
amp,20492311000001102,0212000B0AAACAC,Atorvastatin 40mg tablets (A A H Pharmaceuticals Ltd)
amp,20494711000001108,0212000B0AAACAC,Atorvastatin 40mg tablets (Teva UK Ltd)
amp,20496911000001102,0212000B0AAACAC,Atorvastatin 40mg tablets (Aspire Pharma Ltd)
amp,20508311000001106,0212000B0AAACAC,Atorvastatin 40mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,20529811000001102,0212000B0AAACAC,Atorvastatin 40mg tablets (Consilient Health Ltd)
amp,20570211000001109,0212000B0AAACAC,Atorvastatin 40mg tablets (Arrow Generics Ltd)
amp,20573211000001104,0212000B0AAACAC,Atorvastatin 40mg tablets (Wockhardt UK Ltd)
amp,20577411000001107,0212000B0AAACAC,Atorvastatin 40mg tablets (Zentiva)
amp,20978811000001102,0212000B0AAACAC,Atorvastatin 40mg tablets (Upjohn UK Ltd)
amp,20982611000001106,0212000B0AAACAC,Atorvastatin 40mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,21779611000001109,0212000B0AAACAC,Atorvastatin 40mg tablets (Waymade Healthcare Plc)
amp,22047711000001107,0212000B0AAACAC,Atorvastatin 40mg tablets (Almus Pharmaceuticals Ltd)
amp,22202111000001109,0212000B0AAACAC,Atorvastatin 40mg tablets (Phoenix Healthcare Distribution Ltd)
amp,22613211000001109,0212000B0AAACAC,Atorvastatin 40mg tablets (DE Pharmaceuticals)
amp,22941211000001101,0212000B0AAACAC,Atorvastatin 40mg tablets (Ranbaxy (UK) Ltd)
amp,29772511000001108,0212000B0AAACAC,Atorvastatin 40mg tablets (Sigma Pharmaceuticals Plc)
amp,32395011000001108,0212000B0AAACAC,Atorvastatin 40mg tablets (Kent Pharmaceuticals Ltd)
amp,33556811000001107,0212000B0AAACAC,Atorvastatin 40mg tablets (Mylan)
amp,35136411000001106,0212000B0AAACAC,Atorvastatin 40mg tablets (Milpharm Ltd)
amp,36491611000001108,0212000B0AAACAC,Atorvastatin 40mg tablets (Xiromed)
amp,36566711000001104,0212000B0AAACAC,Atorvastatin 40mg tablets (Bristol Laboratories Ltd)
amp,36954611000001100,0212000B0AAACAC,Atorvastatin 40mg tablets (Flamingo Pharma (UK) Ltd)
amp,37038711000001105,0212000B0AAACAC,Atorvastatin 40mg tablets (Mawdsley-Brooks & Company Ltd)
amp,37569111000001109,0212000B0AAACAC,Atorvastatin 40mg tablets (NorthStar Healthcare Unlimited Company)
amp,20483311000001108,0212000B0AAADAD,Atorvastatin 80mg tablets (Accord Healthcare Ltd)
amp,20492611000001107,0212000B0AAADAD,Atorvastatin 80mg tablets (A A H Pharmaceuticals Ltd)
amp,20495411000001101,0212000B0AAADAD,Atorvastatin 80mg tablets (Teva UK Ltd)
amp,20497611000001105,0212000B0AAADAD,Atorvastatin 80mg tablets (Aspire Pharma Ltd)
amp,20508511000001100,0212000B0AAADAD,Atorvastatin 80mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,20513411000001108,0212000B0AAADAD,Atorvastatin 80mg tablets (Consilient Health Ltd)
amp,20570911000001100,0212000B0AAADAD,Atorvastatin 80mg tablets (Arrow Generics Ltd)
amp,20573911000001108,0212000B0AAADAD,Atorvastatin 80mg tablets (Wockhardt UK Ltd)
amp,20577611000001105,0212000B0AAADAD,Atorvastatin 80mg tablets (Zentiva)
amp,20979511000001106,0212000B0AAADAD,Atorvastatin 80mg tablets (Upjohn UK Ltd)
amp,20982911000001100,0212000B0AAADAD,Atorvastatin 80mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,21779811000001108,0212000B0AAADAD,Atorvastatin 80mg tablets (Waymade Healthcare Plc)
amp,22047911000001109,0212000B0AAADAD,Atorvastatin 80mg tablets (Almus Pharmaceuticals Ltd)
amp,22202511000001100,0212000B0AAADAD,Atorvastatin 80mg tablets (Phoenix Healthcare Distribution Ltd)
amp,22613511000001107,0212000B0AAADAD,Atorvastatin 80mg tablets (DE Pharmaceuticals)
amp,22941511000001103,0212000B0AAADAD,Atorvastatin 80mg tablets (Ranbaxy (UK) Ltd)
amp,29772911000001101,0212000B0AAADAD,Atorvastatin 80mg tablets (Sigma Pharmaceuticals Plc)
amp,32395211000001103,0212000B0AAADAD,Atorvastatin 80mg tablets (Kent Pharmaceuticals Ltd)
amp,33557011000001103,0212000B0AAADAD,Atorvastatin 80mg tablets (Mylan)
amp,35136611000001109,0212000B0AAADAD,Atorvastatin 80mg tablets (Milpharm Ltd)
amp,35364311000001108,0212000B0AAADAD,Atorvastatin 80mg tablets (Dexcel-Pharma Ltd)
amp,36491811000001107,0212000B0AAADAD,Atorvastatin 80mg tablets (Xiromed)
amp,36566911000001102,0212000B0AAADAD,Atorvastatin 80mg tablets (Bristol Laboratories Ltd)
amp,36954811000001101,0212000B0AAADAD,Atorvastatin 80mg tablets (Flamingo Pharma (UK) Ltd)
amp,37039111000001102,0212000B0AAADAD,Atorvastatin 80mg tablets (Mawdsley-Brooks & Company Ltd)
amp,37568411000001107,0212000B0AAADAD,Atorvastatin 80mg tablets (NorthStar Healthcare Unlimited Company)
amp,14011411000001109,0212000B0AAAFAF,Atorvastatin 20mg/5ml oral solution (Special Order)
amp,14078611000001109,0212000B0AAAGAG,Atorvastatin 40mg/5ml oral solution (Special Order)
amp,14079011000001107,0212000B0AAAGAG,Atorvastatin 40mg/5ml oral suspension (Special Order)
amp,14157311000001109,0212000B0AAAHAH,Atorvastatin 10mg/5ml oral solution (Special Order)
amp,14157611000001104,0212000B0AAAHAH,Atorvastatin 10mg/5ml oral suspension (Special Order)
amp,34676211000001104,0212000B0AAAIAI,Atorvastatin 80mg/5ml oral suspension (Special Order)
amp,20512911000001107,0212000B0AAANAN,Atorvastatin 30mg tablets (Consilient Health Ltd)
amp,20970011000001106,0212000B0AAANAN,Atorvastatin 30mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,21099211000001101,0212000B0AAANAN,Atorvastatin 30mg tablets (A A H Pharmaceuticals Ltd)
amp,23645611000001106,0212000B0AAANAN,Atorvastatin 30mg tablets (Phoenix Healthcare Distribution Ltd)
amp,29772311000001102,0212000B0AAANAN,Atorvastatin 30mg tablets (Sigma Pharmaceuticals Plc)
amp,37106911000001105,0212000B0AAANAN,Atorvastatin 30mg tablets (DE Pharmaceuticals)
amp,20513211000001109,0212000B0AAAPAP,Atorvastatin 60mg tablets (Consilient Health Ltd)
amp,20970211000001101,0212000B0AAAPAP,Atorvastatin 60mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,21099411000001102,0212000B0AAAPAP,Atorvastatin 60mg tablets (A A H Pharmaceuticals Ltd)
amp,23645811000001105,0212000B0AAAPAP,Atorvastatin 60mg tablets (Phoenix Healthcare Distribution Ltd)
amp,29772711000001103,0212000B0AAAPAP,Atorvastatin 60mg tablets (Sigma Pharmaceuticals Plc)
amp,37107111000001105,0212000B0AAAPAP,Atorvastatin 60mg tablets (DE Pharmaceuticals)
amp,14012011000001108,0212000B0AAAQAQ,Atorvastatin 20mg/5ml oral suspension (Drug Tariff Special Order)
amp,643911000001108,0212000B0BBAAAA,Lipitor 10mg tablets (Upjohn UK Ltd)
amp,232011000001102,0212000B0BBABAB,Lipitor 20mg tablets (Upjohn UK Ltd)
amp,484211000001108,0212000B0BBACAC,Lipitor 40mg tablets (Upjohn UK Ltd)
amp,756111000001109,0212000B0BBADAD,Lipitor 80mg tablets (Upjohn UK Ltd)
amp,19719311000001104,0212000B0BBAEAL,Lipitor 10mg chewable tablets (Upjohn UK Ltd)
amp,19719611000001109,0212000B0BBAFAM,Lipitor 20mg chewable tablets (Upjohn UK Ltd)
amp,4535911000001106,0212000C0BBAAAA,Lipobay 100microgram tablets (Bayer Plc)
amp,4537511000001108,0212000C0BBABAB,Lipobay 200microgram tablets (Bayer Plc)
amp,4566311000001105,0212000C0BBACAC,Lipobay 300microgram tablets (Bayer Plc)
amp,4538111000001103,0212000C0BBADAD,Lipobay 400microgram tablets (Bayer Plc)
amp,4568511000001103,0212000C0BBAEAE,Lipobay 800microgram tablets (Bayer Plc)
amp,51311000001102,0212000D0AAAAAA,Bezafibrate 200mg tablets (Mylan)
amp,137611000001105,0212000D0AAAAAA,Bezafibrate 200mg tablets (Kent Pharmaceuticals Ltd)
amp,486511000001100,0212000D0AAAAAA,Bezafibrate 200mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,527311000001109,0212000D0AAAAAA,Bezafibrate 200mg tablets (A A H Pharmaceuticals Ltd)
amp,9526011000001100,0212000D0AAAAAA,Bezafibrate 200mg tablets (Teva UK Ltd)
amp,15055111000001103,0212000D0AAAAAA,Bezafibrate 200mg tablets (Sigma Pharmaceuticals Plc)
amp,17802711000001104,0212000D0AAAAAA,Bezafibrate 200mg tablets (Phoenix Healthcare Distribution Ltd)
amp,20943211000001107,0212000D0AAAAAA,Bezafibrate 200mg tablets (Actavis UK Ltd)
amp,21794911000001107,0212000D0AAAAAA,Bezafibrate 200mg tablets (Waymade Healthcare Plc)
amp,22621011000001109,0212000D0AAAAAA,Bezafibrate 200mg tablets (DE Pharmaceuticals)
amp,30000811000001101,0212000D0AAAAAA,Bezafibrate 200mg tablets (Mawdsley-Brooks & Company Ltd)
amp,12232211000001107,0212000D0AAACAC,Bezafibrate 200mg/5ml oral suspension (Special Order)
amp,130711000001102,0212000D0BBAAAA,Bezalip 200mg tablets (Teva UK Ltd)
amp,349711000001104,0212000D0BBABAB,Bezalip Mono 400mg modified-release tablets (Teva UK Ltd)
amp,888111000001104,0212000D0BCAAAB,Bezagen XL 400mg tablets (Mylan)
amp,68411000001107,0212000D0BDAAAB,Liparol 400 XL tablets (Ashbourne Pharmaceuticals Ltd)
amp,880511000001105,0212000D0BEAAAB,Zimbacol XL 400mg tablets (Archimedes Pharma UK Ltd)
amp,7531411000001106,0212000D0BFAAAB,Fibrazate XL 400mg tablets (Sandoz Ltd)
amp,3258211000001103,0212000F0AAAEAE,Colestyramine 4g oral powder sachets sugar free (A A H Pharmaceuticals Ltd)
amp,3260311000001104,0212000F0AAAEAE,Colestyramine 4g oral powder sachets sugar free (Actavis UK Ltd)
amp,3265511000001100,0212000F0AAAEAE,Colestyramine 4g oral powder sachets sugar free (Kent Pharmaceuticals Ltd)
amp,3266211000001109,0212000F0AAAEAE,Colestyramine 4g oral powder sachets sugar free (PLIVA Pharma Ltd)
amp,3266911000001100,0212000F0AAAEAE,Colestyramine 4g oral powder sachets sugar free (Alliance Healthcare (Distribution) Ltd)
amp,11879511000001109,0212000F0AAAEAE,Colestyramine 4g oral powder sachets sugar free (Teva UK Ltd)
amp,37012111000001104,0212000F0AAAEAE,Colestyramine 4g oral powder sachets sugar free (Mylan)
amp,37602311000001109,0212000F0AAAEAE,Colestyramine 4g oral powder sachets sugar free (DE Pharmaceuticals)
amp,11801111000001107,0212000F0AAAGAG,Colestyramine 500mg/5ml oral suspension (Special Order)
amp,11801411000001102,0212000F0AAAGAG,Colestyramine 500mg/5ml oral solution (Special Order)
amp,17888711000001100,0212000F0AAAMAM,Colestyramine 4g oral powder sachets sugar free (Phoenix Healthcare Distribution Ltd)
amp,3257311000001105,0212000F0BBAAAB,Questran 4g oral powder sachets (Cheplapharm Arzneimittel GmbH)
amp,3263311000001105,0212000F0BBACAE,Questran Light 4g oral powder sachets (Cheplapharm Arzneimittel GmbH)
amp,3771911000001107,0212000J0BBAAAA,Fybozest Orange 3.5g effervescent granules (Reckitt Benckiser Healthcare (UK) Ltd)
amp,3772111000001104,0212000J0BCAAAA,Fybogel Orange 3.5g effervescent granules (Reckitt Benckiser Healthcare (UK) Ltd)
amp,35602911000001106,0212000K0AAACAC,Colestipol 1g tablets (Special Order)
amp,4083011000001103,0212000K0BBAAAA,Colestid 5g granules sachets plain (Pfizer Ltd)
amp,4083711000001101,0212000K0BBABAB,Colestid Orange 5g granules sachets (Pfizer Ltd)
amp,16428411000001106,0212000K0BBACAC,Colestid 1g tablets (Imported (Canada))
amp,35354011000001100,0212000L0AAAAAA,Ezetimibe 10mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,35366211000001105,0212000L0AAAAAA,Ezetimibe 10mg tablets (Teva UK Ltd)
amp,35366411000001109,0212000L0AAAAAA,Ezetimibe 10mg tablets (Advanz Pharma)
amp,35372011000001108,0212000L0AAAAAA,Ezetimibe 10mg tablets (Sandoz Ltd)
amp,35427111000001102,0212000L0AAAAAA,Ezetimibe 10mg tablets (A A H Pharmaceuticals Ltd)
amp,35431211000001100,0212000L0AAAAAA,Ezetimibe 10mg tablets (Mylan)
amp,35775211000001107,0212000L0AAAAAA,Ezetimibe 10mg tablets (Zentiva)
amp,35858111000001107,0212000L0AAAAAA,Ezetimibe 10mg tablets (Accord Healthcare Ltd)
amp,36417111000001108,0212000L0AAAAAA,Ezetimibe 10mg tablets (Aristo Pharma Ltd)
amp,36492111000001105,0212000L0AAAAAA,Ezetimibe 10mg tablets (Xiromed)
amp,37378311000001108,0212000L0AAAAAA,Ezetimibe 10mg tablets (DE Pharmaceuticals)
amp,4495611000001102,0212000L0BBAAAA,Ezetrol 10mg tablets (Merck Sharp & Dohme Ltd)
amp,14036511000001107,0212000M0AAAAAA,Fluvastatin 20mg capsules (Zentiva)
amp,14037111000001100,0212000M0AAAAAA,Fluvastatin 20mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,14168511000001107,0212000M0AAAAAA,Fluvastatin 20mg capsules (Teva UK Ltd)
amp,14584311000001100,0212000M0AAAAAA,Fluvastatin 20mg capsules (A A H Pharmaceuticals Ltd)
amp,16237911000001102,0212000M0AAAAAA,Fluvastatin 20mg capsules (Actavis UK Ltd)
amp,16631611000001101,0212000M0AAAAAA,Fluvastatin 20mg capsules (Mylan)
amp,17910811000001100,0212000M0AAAAAA,Fluvastatin 20mg capsules (Phoenix Healthcare Distribution Ltd)
amp,20289311000001105,0212000M0AAAAAA,Fluvastatin 20mg capsules (Sandoz Ltd)
amp,22015311000001107,0212000M0AAAAAA,Fluvastatin 20mg capsules (Waymade Healthcare Plc)
amp,23980611000001109,0212000M0AAAAAA,Fluvastatin 20mg capsules (DE Pharmaceuticals)
amp,29866311000001108,0212000M0AAAAAA,Fluvastatin 20mg capsules (Sigma Pharmaceuticals Plc)
amp,30132511000001101,0212000M0AAAAAA,Fluvastatin 20mg capsules (Mawdsley-Brooks & Company Ltd)
amp,36835711000001103,0212000M0AAAAAA,Fluvastatin 20mg capsules (Torrent Pharma (UK) Ltd)
amp,14036711000001102,0212000M0AAABAB,Fluvastatin 40mg capsules (Zentiva)
amp,14037311000001103,0212000M0AAABAB,Fluvastatin 40mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,14168911000001100,0212000M0AAABAB,Fluvastatin 40mg capsules (Teva UK Ltd)
amp,14584511000001106,0212000M0AAABAB,Fluvastatin 40mg capsules (A A H Pharmaceuticals Ltd)
amp,15088911000001103,0212000M0AAABAB,Fluvastatin 40mg capsules (Sigma Pharmaceuticals Plc)
amp,16238111000001104,0212000M0AAABAB,Fluvastatin 40mg capsules (Actavis UK Ltd)
amp,16631811000001102,0212000M0AAABAB,Fluvastatin 40mg capsules (Mylan)
amp,17911011000001102,0212000M0AAABAB,Fluvastatin 40mg capsules (Phoenix Healthcare Distribution Ltd)
amp,20289511000001104,0212000M0AAABAB,Fluvastatin 40mg capsules (Sandoz Ltd)
amp,22015511000001101,0212000M0AAABAB,Fluvastatin 40mg capsules (Waymade Healthcare Plc)
amp,23980811000001108,0212000M0AAABAB,Fluvastatin 40mg capsules (DE Pharmaceuticals)
amp,30132711000001106,0212000M0AAABAB,Fluvastatin 40mg capsules (Mawdsley-Brooks & Company Ltd)
amp,36836011000001109,0212000M0AAABAB,Fluvastatin 40mg capsules (Torrent Pharma (UK) Ltd)
amp,23484111000001107,0212000M0AAADAD,Fluvastatin 80mg modified-release tablets (Accord Healthcare Ltd)
amp,84811000001104,0212000M0BBAAAA,Lescol 20mg capsules (Novartis Pharmaceuticals UK Ltd)
amp,409611000001108,0212000M0BBABAB,Lescol 40mg capsules (Novartis Pharmaceuticals UK Ltd)
amp,378111000001106,0212000M0BBACAD,Lescol XL 80mg tablets (Novartis Pharmaceuticals UK Ltd)
amp,15364211000001102,0212000M0BCAAAD,Luvinsta XL 80mg tablets (Actavis UK Ltd)
amp,16735311000001101,0212000M0BDAAAD,Pinmactil 80mg modified-release tablets (Mylan)
amp,17282011000001107,0212000M0BEAAAD,Dorisin XL 80mg tablets (Aspire Pharma Ltd)
amp,17332011000001106,0212000M0BFAAAD,Stefluvin XL 80mg tablets (Zentiva)
amp,23864311000001100,0212000M0BGAAAD,Nandovar XL 80mg tablets (Sandoz Ltd)
amp,36836411000001100,0212000M0BHAAAD,Cadaff XL 80mg tablets (Torrent Pharma (UK) Ltd)
amp,2952711000001101,0212000P0AAABAB,Fenofibrate micronised 200mg capsules (Mylan)
amp,2953111000001108,0212000P0AAABAB,Fenofibrate micronised 200mg capsules (Kent Pharmaceuticals Ltd)
amp,3696711000001102,0212000P0AAABAB,Fenofibrate micronised 200mg capsules (Sterwin Medicines)
amp,4255511000001106,0212000P0AAABAB,Fenofibrate micronised 200mg capsules (Alliance Healthcare (Distribution) Ltd)
